Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Itu dh ketahuan berita hoax,Itu dh ketahuan berita hoax,itu dh ketahuan berita hoax,"['itu', 'dh', 'ketahuan', 'berita', 'hoax']","['itu', 'sudah', 'ketahuan', 'berita', 'hoax']","['ketahuan', 'berita', 'hoax']","['tahu', 'berita', 'hoax']",tahu berita hoax
hoax ini anjir,hoax ini anjir,hoax ini anjir,"['hoax', 'ini', 'anjir']","['hoax', 'ini', 'anjir']","['hoax', 'anjir']","['hoax', 'anjir']",hoax anjir
"Please stop bullying,",Please stop bullying,please stop bullying,"['please', 'stop', 'bullying']","['please', 'stop', 'bullying']","['please', 'stop', 'bullying']","['please', 'stop', 'bullying']",please stop bullying
Ya gitu lah kl orang iri sama orang lain selalu dicari2 kesalahannya. Sampe dibikin hoaxnya juga😂,Ya gitu lah kl orang iri sama orang lain selalu dicari kesalahannya Sampe dibikin hoaxnya juga,ya gitu lah kl orang iri sama orang lain selalu dicari kesalahannya sampe dibikin hoaxnya juga,"['ya', 'gitu', 'lah', 'kl', 'orang', 'iri', 'sama', 'orang', 'lain', 'selalu', 'dicari', 'kesalahannya', 'sampe', 'dibikin', 'hoaxnya', 'juga']","['ya', 'gitu', 'lah', 'kl', 'orang', 'iri', 'sama', 'orang', 'lain', 'selalu', 'dicari', 'kesalahannya', 'sampe', 'dibikin', 'hoaxnya', 'juga']","['ya', 'gitu', 'kl', 'orang', 'iri', 'orang', 'dicari', 'kesalahannya', 'sampe', 'dibikin', 'hoaxnya']","['ya', 'gitu', 'kl', 'orang', 'iri', 'orang', 'cari', 'salah', 'sampe', 'bikin', 'hoaxnya']",ya gitu kl orang iri orang cari salah sampe bikin hoaxnya
i feel u bro:(,feel bro,feel bro,"['feel', 'bro']","['feel', 'bro']","['feel', 'bro']","['feel', 'bro']",feel bro
Cukup bayangkan itu adalah anakmu/ keponakanmu/ saudaramu 😭,Cukup bayangkan itu adalah anakmu keponakanmu saudaramu,cukup bayangkan itu adalah anakmu keponakanmu saudaramu,"['cukup', 'bayangkan', 'itu', 'adalah', 'anakmu', 'keponakanmu', 'saudaramu']","['cukup', 'bayangkan', 'itu', 'adalah', 'anakmu', 'keponakanmu', 'saudaramu']","['bayangkan', 'anakmu', 'keponakanmu', 'saudaramu']","['bayang', 'anak', 'keponakan', 'saudara']",bayang anak keponakan saudara
Keep strong boy😘❤️,Keep strong boy,keep strong boy,"['keep', 'strong', 'boy']","['keep', 'strong', 'boy']","['keep', 'strong', 'boy']","['keep', 'strong', 'boy']",keep strong boy
Ini akting kawan kawan. Dia bukan kena bullying. Dia artis amerika,Ini akting kawan kawan Dia bukan kena bullying Dia artis amerika,ini akting kawan kawan dia bukan kena bullying dia artis amerika,"['ini', 'akting', 'kawan', 'kawan', 'dia', 'bukan', 'kena', 'bullying', 'dia', 'artis', 'amerika']","['ini', 'akting', 'kawan', 'kawan', 'dia', 'bukan', 'kena', 'bullying', 'dia', 'artis', 'amerika']","['akting', 'kawan', 'kawan', 'kena', 'bullying', 'artis', 'amerika']","['akting', 'kawan', 'kawan', 'kena', 'bullying', 'artis', 'amerika']",akting kawan kawan kena bullying artis amerika
buka ig ini dah https://www.instagram.com/p/B83lm_2Fi-O/?igshid=cuiku922brcg ternyata itu bohong,buka ig ini dah ternyata itu bohong,buka ig ini dah ternyata itu bohong,"['buka', 'ig', 'ini', 'dah', 'ternyata', 'itu', 'bohong']","['buka', 'instagram', 'ini', 'udah', 'ternyata', 'itu', 'bohong']","['buka', 'instagram', 'udah', 'bohong']","['buka', 'instagram', 'udah', 'bohong']",buka instagram udah bohong
Itu bukannya yang di film film itu ya,Itu bukannya yang di film film itu ya,itu bukannya yang di film film itu ya,"['itu', 'bukannya', 'yang', 'di', 'film', 'film', 'itu', 'ya']","['itu', 'bukannya', 'yang', 'di', 'film', 'film', 'itu', 'ya']","['film', 'film', 'ya']","['film', 'film', 'ya']",film film ya
it’s fake stop sharing,it fake stop sharing,it fake stop sharing,"['it', 'fake', 'stop', 'sharing']","['it', 'fake', 'stop', 'sharing']","['it', 'fake', 'stop', 'sharing']","['it', 'fake', 'stop', 'sharing']",it fake stop sharing
Btw ini HOAX ya Netizen ..,Btw ini HOAX ya Netizen,btw ini hoax ya netizen,"['btw', 'ini', 'hoax', 'ya', 'netizen']","['btw', 'ini', 'hoax', 'ya', 'netizen']","['btw', 'hoax', 'ya', 'netizen']","['btw', 'hoax', 'ya', 'netizen']",btw hoax ya netizen
"Anak saya pernah sekolah d sekolah yg katanya “liberal”,setelah itu dia sekolah d sekolah Islam.setelah yg dia alami selama 4 th di sekolahnya,dia berkata”kenapa sekolah Islam,siswanya nakal dan suka membully,tidak seperti sekolah nya yg lama?”hanya ketakutan yg ada pada saya,padahal itu ulah oknum.mungkin karena hal2 seperti ini kecintaan terhadap teman seagamanya menjadi pudar.sehingga sekarang saya pindahkan lagi anak saya karena tidak mau tertanam bahwa Islam itu buruk.semoga di hidupnya yg sekarang,hadir d tengah perbedaan namun saling toleransi,membuatnya menjadi orang berakhlak baik nantinya.aamiin",Anak saya pernah sekolah sekolah yg katanya liberal setelah itu dia sekolah sekolah Islam setelah yg dia alami selama th di sekolahnya dia berkata kenapa sekolah Islam siswanya nakal dan suka membully tidak seperti sekolah nya yg lama hanya ketakutan yg ada pada saya padahal itu ulah oknum mungkin karena hal seperti ini kecintaan terhadap teman seagamanya menjadi pudar sehingga sekarang saya pindahkan lagi anak saya karena tidak mau tertanam bahwa Islam itu buruk semoga di hidupnya yg sekarang hadir tengah perbedaan namun saling toleransi membuatnya menjadi orang berakhlak baik nantinya aamiin,anak saya pernah sekolah sekolah yg katanya liberal setelah itu dia sekolah sekolah islam setelah yg dia alami selama th di sekolahnya dia berkata kenapa sekolah islam siswanya nakal dan suka membully tidak seperti sekolah nya yg lama hanya ketakutan yg ada pada saya padahal itu ulah oknum mungkin karena hal seperti ini kecintaan terhadap teman seagamanya menjadi pudar sehingga sekarang saya pindahkan lagi anak saya karena tidak mau tertanam bahwa islam itu buruk semoga di hidupnya yg sekarang hadir tengah perbedaan namun saling toleransi membuatnya menjadi orang berakhlak baik nantinya aamiin,"['anak', 'saya', 'pernah', 'sekolah', 'sekolah', 'yg', 'katanya', 'liberal', 'setelah', 'itu', 'dia', 'sekolah', 'sekolah', 'islam', 'setelah', 'yg', 'dia', 'alami', 'selama', 'th', 'di', 'sekolahnya', 'dia', 'berkata', 'kenapa', 'sekolah', 'islam', 'siswanya', 'nakal', 'dan', 'suka', 'membully', 'tidak', 'seperti', 'sekolah', 'nya', 'yg', 'lama', 'hanya', 'ketakutan', 'yg', 'ada', 'pada', 'saya', 'padahal', 'itu', 'ulah', 'oknum', 'mungkin', 'karena', 'hal', 'seperti', 'ini', 'kecintaan', 'terhadap', 'teman', 'seagamanya', 'menjadi', 'pudar', 'sehingga', 'sekarang', 'saya', 'pindahkan', 'lagi', 'anak', 'saya', 'karena', 'tidak', 'mau', 'tertanam', 'bahwa', 'islam', 'itu', 'buruk', 'semoga', 'di', 'hidupnya', 'yg', 'sekarang', 'hadir', 'tengah', 'perbedaan', 'namun', 'saling', 'toleransi', 'membuatnya', 'menjadi', 'orang', 'berakhlak', 'baik', 'nantinya', 'aamiin']","['anak', 'saya', 'pernah', 'sekolah', 'sekolah', 'yang', 'katanya', 'liberal', 'setelah', 'itu', 'dia', 'sekolah', 'sekolah', 'islam', 'setelah', 'yang', 'dia', 'alami', 'selama', 'th', 'di', 'sekolahnya', 'dia', 'berkata', 'kenapa', 'sekolah', 'islam', 'siswanya', 'nakal', 'dan', 'suka', 'membully', 'tidak', 'seperti', 'sekolah', 'nya', 'yang', 'lama', 'hanya', 'ketakutan', 'yang', 'ada', 'pada', 'saya', 'padahal', 'itu', 'ulah', 'oknum', 'mungkin', 'karena', 'hal', 'seperti', 'ini', 'kecintaan', 'terhadap', 'teman', 'seagamanya', 'menjadi', 'pudar', 'sehingga', 'sekarang', 'saya', 'pindahkan', 'lagi', 'anak', 'saya', 'karena', 'tidak', 'mau', 'tertanam', 'bahwa', 'islam', 'itu', 'buruk', 'semoga', 'di', 'hidupnya', 'yang', 'sekarang', 'hadir', 'tengah', 'perbedaan', 'namun', 'saling', 'toleransi', 'membuatnya', 'menjadi', 'orang', 'berakhlak', 'baik', 'nantinya', 'aamiin']","['anak', 'sekolah', 'sekolah', 'liberal', 'sekolah', 'sekolah', 'islam', 'alami', 'th', 'sekolahnya', 'sekolah', 'islam', 'siswanya', 'nakal', 'suka', 'membully', 'sekolah', 'nya', 'ketakutan', 'ulah', 'oknum', 'kecintaan', 'teman', 'seagamanya', 'pudar', 'pindahkan', 'anak', 'tertanam', 'islam', 'buruk', 'semoga', 'hidupnya', 'hadir', 'perbedaan', 'toleransi', 'membuatnya', 'orang', 'berakhlak', 'aamiin']","['anak', 'sekolah', 'sekolah', 'liberal', 'sekolah', 'sekolah', 'islam', 'alami', 'th', 'sekolah', 'sekolah', 'islam', 'siswa', 'nakal', 'suka', 'membully', 'sekolah', 'nya', 'takut', 'ulah', 'oknum', 'cinta', 'teman', 'agama', 'pudar', 'pindah', 'anak', 'tanam', 'islam', 'buruk', 'moga', 'hidup', 'hadir', 'beda', 'toleransi', 'buat', 'orang', 'akhlak', 'aamiin']",anak sekolah sekolah liberal sekolah sekolah islam alami th sekolah sekolah islam siswa nakal suka membully sekolah nya takut ulah oknum cinta teman agama pudar pindah anak tanam islam buruk moga hidup hadir beda toleransi buat orang akhlak aamiin
"di sini ada anak tetangga cewe kelas 6 SD, doyaaaan bgt bully hina2 org, ya blg cacat lah, bau lah, gendut lah, krempeng busuk lah, jelek lah, pokonya doyan bgt hina org, maaf maaf ya pdhl kan dia sndiri jg gendut, dan yaaasdh lah ya bgitu fisiknya, nahh suatu hari si anak tetangga gua ini balik di bully org yg dia bully, eh dia nangis ngadu ke ema nya katanya ""maa aku di katain gendut ma"" dgn celana jojon nya, dan si ema ny pun marah2 aneh kan.  btw dia itu tau loh kelakuan anak nya kya bgitu tp sll di biarin jg",di sini ada anak tetangga cewe kelas SD doyaan bgt bully hina org ya blg cacat lah bau lah gendut lah krempeng busuk lah jelek lah pokonya doyan bgt hina org maaf maaf ya pdhl kan dia sndiri jg gendut dan yaasdh lah ya bgitu fisiknya nahh suatu hari si anak tetangga gua ini balik di bully org yg dia bully eh dia nangis ngadu ke ema nya katanya maa aku di katain gendut ma dgn celana jojon nya dan si ema ny pun marah aneh kan btw dia itu tau loh kelakuan anak nya kya bgitu tp sll di biarin jg,di sini ada anak tetangga cewe kelas sd doyaan bgt bully hina org ya blg cacat lah bau lah gendut lah krempeng busuk lah jelek lah pokonya doyan bgt hina org maaf maaf ya pdhl kan dia sndiri jg gendut dan yaasdh lah ya bgitu fisiknya nahh suatu hari si anak tetangga gua ini balik di bully org yg dia bully eh dia nangis ngadu ke ema nya katanya maa aku di katain gendut ma dgn celana jojon nya dan si ema ny pun marah aneh kan btw dia itu tau loh kelakuan anak nya kya bgitu tp sll di biarin jg,"['di', 'sini', 'ada', 'anak', 'tetangga', 'cewe', 'kelas', 'sd', 'doyaan', 'bgt', 'bully', 'hina', 'org', 'ya', 'blg', 'cacat', 'lah', 'bau', 'lah', 'gendut', 'lah', 'krempeng', 'busuk', 'lah', 'jelek', 'lah', 'pokonya', 'doyan', 'bgt', 'hina', 'org', 'maaf', 'maaf', 'ya', 'pdhl', 'kan', 'dia', 'sndiri', 'jg', 'gendut', 'dan', 'yaasdh', 'lah', 'ya', 'bgitu', 'fisiknya', 'nahh', 'suatu', 'hari', 'si', 'anak', 'tetangga', 'gua', 'ini', 'balik', 'di', 'bully', 'org', 'yg', 'dia', 'bully', 'eh', 'dia', 'nangis', 'ngadu', 'ke', 'ema', 'nya', 'katanya', 'maa', 'aku', 'di', 'katain', 'gendut', 'ma', 'dgn', 'celana', 'jojon', 'nya', 'dan', 'si', 'ema', 'ny', 'pun', 'marah', 'aneh', 'kan', 'btw', 'dia', 'itu', 'tau', 'loh', 'kelakuan', 'anak', 'nya', 'kya', 'bgitu', 'tp', 'sll', 'di', 'biarin', 'jg']","['di', 'sini', 'ada', 'anak', 'tetangga', 'cewe', 'kelas', 'sd', 'doyaan', 'banget', 'bully', 'hina', 'orang', 'ya', 'bilang', 'cacat', 'lah', 'bau', 'lah', 'gendut', 'lah', 'krempeng', 'busuk', 'lah', 'jelek', 'lah', 'pokonya', 'doyan', 'banget', 'hina', 'orang', 'maaf', 'maaf', 'ya', 'pdhl', 'kan', 'dia', 'sndiri', 'juga', 'gendut', 'dan', 'yaasdh', 'lah', 'ya', 'bgitu', 'fisiknya', 'nahh', 'suatu', 'hari', 'si', 'anak', 'tetangga', 'aku', 'ini', 'balik', 'di', 'bully', 'orang', 'yang', 'dia', 'bully', 'eh', 'dia', 'nangis', 'ngadu', 'ke', 'ema', 'nya', 'katanya', 'maa', 'aku', 'di', 'katain', 'gendut', 'ma', 'dengan', 'celana', 'jojon', 'nya', 'dan', 'si', 'ema', 'ny', 'pun', 'marah', 'aneh', 'kan', 'btw', 'dia', 'itu', 'tau', 'loh', 'kelakuan', 'anak', 'nya', 'kya', 'bgitu', 'tapi', 'sll', 'di', 'biarin', 'juga']","['anak', 'tetangga', 'cewe', 'kelas', 'sd', 'doyaan', 'banget', 'bully', 'hina', 'orang', 'ya', 'bilang', 'cacat', 'bau', 'gendut', 'krempeng', 'busuk', 'jelek', 'pokonya', 'doyan', 'banget', 'hina', 'orang', 'maaf', 'maaf', 'ya', 'pdhl', 'sndiri', 'gendut', 'yaasdh', 'ya', 'bgitu', 'fisiknya', 'nahh', 'si', 'anak', 'tetangga', 'bully', 'orang', 'bully', 'eh', 'nangis', 'ngadu', 'ema', 'nya', 'maa', 'katain', 'gendut', 'ma', 'celana', 'jojon', 'nya', 'si', 'ema', 'ny', 'marah', 'aneh', 'btw', 'tau', 'loh', 'kelakuan', 'anak', 'nya', 'kya', 'bgitu', 'sll', 'biarin']","['anak', 'tetangga', 'cewe', 'kelas', 'sd', 'doyaan', 'banget', 'bully', 'hina', 'orang', 'ya', 'bilang', 'cacat', 'bau', 'gendut', 'krempeng', 'busuk', 'jelek', 'poko', 'doyan', 'banget', 'hina', 'orang', 'maaf', 'maaf', 'ya', 'pdhl', 'sndiri', 'gendut', 'yaasdh', 'ya', 'bgitu', 'fisik', 'nahh', 'si', 'anak', 'tetangga', 'bully', 'orang', 'bully', 'eh', 'nang', 'ngadu', 'ema', 'nya', 'maa', 'katain', 'gendut', 'ma', 'celana', 'jojon', 'nya', 'si', 'ema', 'ny', 'marah', 'aneh', 'btw', 'tau', 'loh', 'laku', 'anak', 'nya', 'kya', 'bgitu', 'sll', 'biarin']",anak tetangga cewe kelas sd doyaan banget bully hina orang ya bilang cacat bau gendut krempeng busuk jelek poko doyan banget hina orang maaf maaf ya pdhl sndiri gendut yaasdh ya bgitu fisik nahh si anak tetangga bully orang bully eh nang ngadu ema nya maa katain gendut ma celana jojon nya si ema ny marah aneh btw tau loh laku anak nya kya bgitu sll biarin
"😭😭😭 Tuhan g tidur nak, semoga apa yg mereka perbuat kepadamu dan kesabaranmu mendapatkan balasan pantas",Tuhan tidur nak semoga apa yg mereka perbuat kepadamu dan kesabaranmu mendapatkan balasan pantas,tuhan tidur nak semoga apa yg mereka perbuat kepadamu dan kesabaranmu mendapatkan balasan pantas,"['tuhan', 'tidur', 'nak', 'semoga', 'apa', 'yg', 'mereka', 'perbuat', 'kepadamu', 'dan', 'kesabaranmu', 'mendapatkan', 'balasan', 'pantas']","['tuhan', 'tidur', 'nak', 'semoga', 'apa', 'yang', 'mereka', 'perbuat', 'kepadamu', 'dan', 'kesabaranmu', 'mendapatkan', 'balasan', 'pantas']","['tuhan', 'tidur', 'nak', 'semoga', 'perbuat', 'kepadamu', 'kesabaranmu', 'balasan']","['tuhan', 'tidur', 'nak', 'moga', 'buat', 'kepada', 'sabar', 'balas']",tuhan tidur nak moga buat kepada sabar balas
"We all know, that bullying is horrible. But we've done it without realizing. We can start it at home, from our family first, and we can do it to our environment then",We all know that bullying is horrible But we ve done it without realizing We can start it at home from our family first and we can do it to our environment then,we all know that bullying is horrible but we ve done it without realizing we can start it at home from our family first and we can do it to our environment then,"['we', 'all', 'know', 'that', 'bullying', 'is', 'horrible', 'but', 'we', 've', 'done', 'it', 'without', 'realizing', 'we', 'can', 'start', 'it', 'at', 'home', 'from', 'our', 'family', 'first', 'and', 'we', 'can', 'do', 'it', 'to', 'our', 'environment', 'then']","['we', 'all', 'know', 'that', 'bullying', 'is', 'horrible', 'but', 'we', 've', 'done', 'it', 'without', 'realizing', 'we', 'can', 'start', 'it', 'at', 'home', 'from', 'our', 'family', 'first', 'and', 'we', 'can', 'do', 'it', 'to', 'our', 'environment', 'then']","['we', 'all', 'know', 'that', 'bullying', 'is', 'horrible', 'but', 'we', 've', 'done', 'it', 'without', 'realizing', 'we', 'can', 'start', 'it', 'at', 'home', 'from', 'our', 'family', 'first', 'and', 'we', 'can', 'do', 'it', 'to', 'our', 'environment', 'then']","['we', 'all', 'know', 'that', 'bullying', 'is', 'horrible', 'but', 'we', 've', 'done', 'it', 'without', 'realizing', 'we', 'can', 'start', 'it', 'at', 'home', 'from', 'our', 'family', 'first', 'and', 'we', 'can', 'do', 'it', 'to', 'our', 'environment', 'then']",we all know that bullying is horrible but we ve done it without realizing we can start it at home from our family first and we can do it to our environment then
Antara kasian sama kaga anjrit,Antara kasian sama kaga anjrit,antara kasian sama kaga anjrit,"['antara', 'kasian', 'sama', 'kaga', 'anjrit']","['antara', 'kasian', 'sama', 'tidak', 'anjrit']","['kasian', 'anjrit']","['kasi', 'anjrit']",kasi anjrit
SemogA sehat sllu dan orang2 yg membuly kena krmaa,SemogA sehat sllu dan orang yg membuly kena krmaa,semoga sehat sllu dan orang yg membuly kena krmaa,"['semoga', 'sehat', 'sllu', 'dan', 'orang', 'yg', 'membuly', 'kena', 'krmaa']","['semoga', 'sehat', 'sllu', 'dan', 'orang', 'yang', 'membuly', 'kena', 'krmaa']","['semoga', 'sehat', 'sllu', 'orang', 'membuly', 'kena', 'krmaa']","['moga', 'sehat', 'sllu', 'orang', 'membuly', 'kena', 'krmaa']",moga sehat sllu orang membuly kena krmaa
Ya Allah sedihh . pgn peluk adenyaaa 😢😢😢😢😢 jahat bgt orang2 yg ngebully !!!!!!,Ya Allah sedihh pgn peluk adenyaa jahat bgt orang yg ngebully,ya allah sedihh pgn peluk adenyaa jahat bgt orang yg ngebully,"['ya', 'allah', 'sedihh', 'pgn', 'peluk', 'adenyaa', 'jahat', 'bgt', 'orang', 'yg', 'ngebully']","['ya', 'allah', 'sedihh', 'pgn', 'peluk', 'adenyaa', 'jahat', 'banget', 'orang', 'yang', 'ngebully']","['ya', 'allah', 'sedihh', 'pgn', 'peluk', 'adenyaa', 'jahat', 'banget', 'orang', 'ngebully']","['ya', 'allah', 'sedihh', 'pgn', 'peluk', 'adenyaa', 'jahat', 'banget', 'orang', 'ngebully']",ya allah sedihh pgn peluk adenyaa jahat banget orang ngebully
Sorry orang yg di video itu aslinya 18 tahun. Dia cuma nyari uang doang,Sorry orang yg di video itu aslinya tahun Dia cuma nyari uang doang,sorry orang yg di video itu aslinya tahun dia cuma nyari uang doang,"['sorry', 'orang', 'yg', 'di', 'video', 'itu', 'aslinya', 'tahun', 'dia', 'cuma', 'nyari', 'uang', 'doang']","['sorry', 'orang', 'yang', 'di', 'video', 'itu', 'aslinya', 'tahun', 'dia', 'cuma', 'nyari', 'uang', 'doang']","['sorry', 'orang', 'video', 'aslinya', 'nyari', 'uang', 'doang']","['sorry', 'orang', 'video', 'asli', 'nyari', 'uang', 'doang']",sorry orang video asli nyari uang doang
yang main twitter pasti paham la sokap ni bocah,yang main twitter pasti paham la sokap ni bocah,yang main twitter pasti paham la sokap ni bocah,"['yang', 'main', 'twitter', 'pasti', 'paham', 'la', 'sokap', 'ni', 'bocah']","['yang', 'main', 'twitter', 'pasti', 'paham', 'la', 'sokap', 'ni', 'bocah']","['main', 'twitter', 'paham', 'la', 'sokap', 'ni', 'bocah']","['main', 'twitter', 'paham', 'la', 'sokap', 'ni', 'bocah']",main twitter paham la sokap ni bocah
Ahahaha kalian semua kena prank itu bhngan anjir kan udh ada klarifikasinya 😂😂😂😂,Ahahaha kalian semua kena prank itu bhngan anjir kan udh ada klarifikasinya,ahahaha kalian semua kena prank itu bhngan anjir kan udh ada klarifikasinya,"['ahahaha', 'kalian', 'semua', 'kena', 'prank', 'itu', 'bhngan', 'anjir', 'kan', 'udh', 'ada', 'klarifikasinya']","['ahahaha', 'kalian', 'semua', 'kena', 'prank', 'itu', 'bhngan', 'anjir', 'kan', 'udah', 'ada', 'klarifikasinya']","['ahahaha', 'kena', 'prank', 'bhngan', 'anjir', 'udah', 'klarifikasinya']","['ahahaha', 'kena', 'prank', 'bhngan', 'anjir', 'udah', 'klarifikasi']",ahahaha kena prank bhngan anjir udah klarifikasi
Ya Allah 😭😭😭😭😭,Ya Allah,ya allah,"['ya', 'allah']","['ya', 'allah']","['ya', 'allah']","['ya', 'allah']",ya allah
Mau konspirasi ataupun bukan. Mau umurnya udah 18 kek ataupun berapa ga ada alasan untuk memperbolehkan bullying. Pliss #stopbullying,Mau konspirasi ataupun bukan Mau umurnya udah kek ataupun berapa ga ada alasan untuk memperbolehkan bullying Pliss,mau konspirasi ataupun bukan mau umurnya udah kek ataupun berapa ga ada alasan untuk memperbolehkan bullying pliss,"['mau', 'konspirasi', 'ataupun', 'bukan', 'mau', 'umurnya', 'udah', 'kek', 'ataupun', 'berapa', 'ga', 'ada', 'alasan', 'untuk', 'memperbolehkan', 'bullying', 'pliss']","['mau', 'konspirasi', 'ataupun', 'bukan', 'mau', 'umurnya', 'udah', 'kayak', 'ataupun', 'berapa', 'enggak', 'ada', 'alasan', 'untuk', 'memperbolehkan', 'bullying', 'pliss']","['konspirasi', 'umurnya', 'udah', 'kayak', 'alasan', 'memperbolehkan', 'bullying', 'pliss']","['konspirasi', 'umur', 'udah', 'kayak', 'alas', 'boleh', 'bullying', 'pliss']",konspirasi umur udah kayak alas boleh bullying pliss
@xx_cuy jieun video nu kieu si kojon. Ulah sina nyahoeun. Nyaho di upload we🤭,cuy jieun video nu kieu si kojon Ulah sina nyahoeun Nyaho di upload we,cuy jieun video nu kieu si kojon ulah sina nyahoeun nyaho di upload we,"['cuy', 'jieun', 'video', 'nu', 'kieu', 'si', 'kojon', 'ulah', 'sina', 'nyahoeun', 'nyaho', 'di', 'upload', 'we']","['cuy', 'jieun', 'video', 'nu', 'kieu', 'si', 'kojon', 'ulah', 'sina', 'nyahoeun', 'nyaho', 'di', 'upload', 'we']","['cuy', 'jieun', 'video', 'nu', 'kieu', 'si', 'kojon', 'ulah', 'sina', 'nyahoeun', 'nyaho', 'upload', 'we']","['cuy', 'jieun', 'video', 'nu', 'kieu', 'si', 'kojon', 'ulah', 'sina', 'nyahoeun', 'nyaho', 'upload', 'we']",cuy jieun video nu kieu si kojon ulah sina nyahoeun nyaho upload we
"Setau gue akun aslinya udah ditutup gara gara anak ini sebenernya tuh korban eksploitasi ortunya, dia memanfaatkan kekurangan anaknya buat dapetin sumbangan donasi dari orang2 katanya sih buat ningkatin kesadaran orang akan bullying ..",Setau gue akun aslinya udah ditutup gara gara anak ini sebenernya tuh korban eksploitasi ortunya dia memanfaatkan kekurangan anaknya buat dapetin sumbangan donasi dari orang katanya sih buat ningkatin kesadaran orang akan bullying,setau gue akun aslinya udah ditutup gara gara anak ini sebenernya tuh korban eksploitasi ortunya dia memanfaatkan kekurangan anaknya buat dapetin sumbangan donasi dari orang katanya sih buat ningkatin kesadaran orang akan bullying,"['setau', 'gue', 'akun', 'aslinya', 'udah', 'ditutup', 'gara', 'gara', 'anak', 'ini', 'sebenernya', 'tuh', 'korban', 'eksploitasi', 'ortunya', 'dia', 'memanfaatkan', 'kekurangan', 'anaknya', 'buat', 'dapetin', 'sumbangan', 'donasi', 'dari', 'orang', 'katanya', 'sih', 'buat', 'ningkatin', 'kesadaran', 'orang', 'akan', 'bullying']","['setau', 'aku', 'akun', 'aslinya', 'udah', 'ditutup', 'gara', 'gara', 'anak', 'ini', 'sebenernya', 'tuh', 'korban', 'eksploitasi', 'ortunya', 'dia', 'memanfaatkan', 'kekurangan', 'anaknya', 'buat', 'dapetin', 'sumbangan', 'donasi', 'dari', 'orang', 'katanya', 'sih', 'buat', 'ningkatin', 'kesadaran', 'orang', 'akan', 'bullying']","['setau', 'akun', 'aslinya', 'udah', 'ditutup', 'gara', 'gara', 'anak', 'sebenernya', 'tuh', 'korban', 'eksploitasi', 'ortunya', 'memanfaatkan', 'kekurangan', 'anaknya', 'dapetin', 'sumbangan', 'donasi', 'orang', 'sih', 'ningkatin', 'kesadaran', 'orang', 'bullying']","['tau', 'akun', 'asli', 'udah', 'tutup', 'gara', 'gara', 'anak', 'sebenernya', 'tuh', 'korban', 'eksploitasi', 'ortunya', 'manfaat', 'kurang', 'anak', 'dapetin', 'sumbang', 'donasi', 'orang', 'sih', 'ningkatin', 'sadar', 'orang', 'bullying']",tau akun asli udah tutup gara gara anak sebenernya tuh korban eksploitasi ortunya manfaat kurang anak dapetin sumbang donasi orang sih ningkatin sadar orang bullying
"Dpt info, ini org usia 18th. Tp ntahlah. https://www.snopes.com/fact-check/quaden-bayles-18-years-old/",Dpt info ini org usia th Tp ntahlah,dpt info ini org usia th tp ntahlah,"['dpt', 'info', 'ini', 'org', 'usia', 'th', 'tp', 'ntahlah']","['dapat', 'info', 'ini', 'orang', 'usia', 'th', 'tapi', 'ntahlah']","['info', 'orang', 'usia', 'th', 'ntahlah']","['info', 'orang', 'usia', 'th', 'ntahlah']",info orang usia th ntahlah
Read the real story please,Read the real story please,read the real story please,"['read', 'the', 'real', 'story', 'please']","['read', 'the', 'real', 'story', 'please']","['read', 'the', 'real', 'story', 'please']","['read', 'the', 'real', 'story', 'please']",read the real story please
Katanya itu bohong,Katanya itu bohong,katanya itu bohong,"['katanya', 'itu', 'bohong']","['katanya', 'itu', 'bohong']",['bohong'],['bohong'],bohong
@refdy_arzl @avelino_palang @leosiburian_ @rndyrnlldy @dickipriambudi @figrmnda_ @maichealeffndi sah bully anak orang,arzl palang sah bully anak orang,arzl palang sah bully anak orang,"['arzl', 'palang', 'sah', 'bully', 'anak', 'orang']","['arzl', 'palang', 'sah', 'bully', 'anak', 'orang']","['arzl', 'palang', 'sah', 'bully', 'anak', 'orang']","['arzl', 'palang', 'sah', 'bully', 'anak', 'orang']",arzl palang sah bully anak orang
Semoga baik2 saja 😟,Semoga baik saja,semoga baik saja,"['semoga', 'baik', 'saja']","['semoga', 'baik', 'saja']",['semoga'],['moga'],moga
💓 I Love U Quaden💓😍,Love Quaden,love quaden,"['love', 'quaden']","['love', 'quaden']","['love', 'quaden']","['love', 'quaden']",love quaden
Bocah kontroversional.. playing victim dia mah..,Bocah kontroversional playing victim dia mah,bocah kontroversional playing victim dia mah,"['bocah', 'kontroversional', 'playing', 'victim', 'dia', 'mah']","['bocah', 'kontroversional', 'playing', 'victim', 'dia', 'mah']","['bocah', 'kontroversional', 'playing', 'victim', 'mah']","['bocah', 'kontroversional', 'playing', 'victim', 'mah']",bocah kontroversional playing victim mah
That's fake friends,That fake friends,that fake friends,"['that', 'fake', 'friends']","['that', 'fake', 'friends']","['that', 'fake', 'friends']","['that', 'fake', 'friends']",that fake friends
