Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
"Hahaha... Siapa bilang tema gak penting?  Apalagi rekam jejak... Ntah apa yg mau ente rubah lagi? Jangan kayak di Jakarta, yg sudah bgus ente bobfkar, ganti yg gak guna...",Hahaha Siapa bilang tema gak penting Apalagi rekam jejak Ntah apa yg mau ente rubah lagi Jangan kayak di Jakarta yg sudah bgus ente bobfkar ganti yg gak guna,hahaha siapa bilang tema gak penting apalagi rekam jejak ntah apa yg mau ente rubah lagi jangan kayak di jakarta yg sudah bgus ente bobfkar ganti yg gak guna,"['hahaha', 'siapa', 'bilang', 'tema', 'gak', 'penting', 'apalagi', 'rekam', 'jejak', 'ntah', 'apa', 'yg', 'mau', 'ente', 'rubah', 'lagi', 'jangan', 'kayak', 'di', 'jakarta', 'yg', 'sudah', 'bgus', 'ente', 'bobfkar', 'ganti', 'yg', 'gak', 'guna']","['hahaha', 'siapa', 'bilang', 'tema', 'enggak', 'penting', 'apalagi', 'rekam', 'jejak', 'ntah', 'apa', 'yang', 'mau', 'ente', 'rubah', 'lagi', 'jangan', 'kayak', 'di', 'jakarta', 'yang', 'sudah', 'bagus', 'ente', 'bobfkar', 'ganti', 'yang', 'enggak', 'berguna']","['hahaha', 'bilang', 'tema', 'rekam', 'jejak', 'ntah', 'ente', 'rubah', 'kayak', 'jakarta', 'bagus', 'ente', 'bobfkar', 'ganti', 'berguna']","['hahaha', 'bilang', 'tema', 'rekam', 'jejak', 'ntah', 'ente', 'rubah', 'kayak', 'jakarta', 'bagus', 'ente', 'bobfkar', 'ganti', 'guna']",hahaha bilang tema rekam jejak ntah ente rubah kayak jakarta bagus ente bobfkar ganti guna
Mas anies mas anies.. india sangat menunggu perubahan dari anda 😁✌️🙏,Mas anies mas anies india sangat menunggu perubahan dari anda,mas anies mas anies india sangat menunggu perubahan dari anda,"['mas', 'anies', 'mas', 'anies', 'india', 'sangat', 'menunggu', 'perubahan', 'dari', 'anda']","['mas', 'anies', 'mas', 'anies', 'india', 'sangat', 'menunggu', 'perubahan', 'dari', 'anda']","['mas', 'anies', 'mas', 'anies', 'india', 'menunggu', 'perubahan']","['mas', 'anies', 'mas', 'anies', 'india', 'tunggu', 'ubah']",mas anies mas anies india tunggu ubah
Partai angin 🔥,Partai angin,partai angin,"['partai', 'angin']","['partai', 'angin']","['partai', 'angin']","['partai', 'angin']",partai angin
Bodo amat... rakyat sudah menilai dan memilih...,Bodo amat rakyat sudah menilai dan memilih,bodo amat rakyat sudah menilai dan memilih,"['bodo', 'amat', 'rakyat', 'sudah', 'menilai', 'dan', 'memilih']","['bodo', 'amat', 'rakyat', 'sudah', 'menilai', 'dan', 'memilih']","['bodo', 'rakyat', 'menilai', 'memilih']","['bodo', 'rakyat', 'nilai', 'pilih']",bodo rakyat nilai pilih
"sy gak paham maksutnya slain pepesan kosong belaka, mau ngrubah dr jalur apa?perubahan itu kn ide kampanye, kaitan sm kekuasaan, kl gak berkuasa gmn caranya?bahkan partai pun gak punya 😂",sy gak paham maksutnya slain pepesan kosong belaka mau ngrubah dr jalur apa perubahan itu kn ide kampanye kaitan sm kekuasaan kl gak berkuasa gmn caranya bahkan partai pun gak punya,sy gak paham maksutnya slain pepesan kosong belaka mau ngrubah dr jalur apa perubahan itu kn ide kampanye kaitan sm kekuasaan kl gak berkuasa gmn caranya bahkan partai pun gak punya,"['sy', 'gak', 'paham', 'maksutnya', 'slain', 'pepesan', 'kosong', 'belaka', 'mau', 'ngrubah', 'dr', 'jalur', 'apa', 'perubahan', 'itu', 'kn', 'ide', 'kampanye', 'kaitan', 'sm', 'kekuasaan', 'kl', 'gak', 'berkuasa', 'gmn', 'caranya', 'bahkan', 'partai', 'pun', 'gak', 'punya']","['sy', 'enggak', 'paham', 'maksutnya', 'slain', 'pepesan', 'kosong', 'belaka', 'mau', 'ngrubah', 'dari', 'jalur', 'apa', 'perubahan', 'itu', 'kn', 'ide', 'kampanye', 'kaitan', 'sama', 'kekuasaan', 'kl', 'enggak', 'berkuasa', 'gmn', 'caranya', 'bahkan', 'partai', 'pun', 'enggak', 'punya']","['sy', 'paham', 'maksutnya', 'slain', 'pepesan', 'kosong', 'belaka', 'ngrubah', 'jalur', 'perubahan', 'kn', 'ide', 'kampanye', 'kaitan', 'kekuasaan', 'kl', 'berkuasa', 'gmn', 'partai']","['sy', 'paham', 'maksutnya', 'slain', 'pepes', 'kosong', 'belaka', 'ngrubah', 'jalur', 'ubah', 'kn', 'ide', 'kampanye', 'kait', 'kuasa', 'kl', 'kuasa', 'gmn', 'partai']",sy paham maksutnya slain pepes kosong belaka ngrubah jalur ubah kn ide kampanye kait kuasa kl kuasa gmn partai
Iya betul pa anies..bpk hars ada perubahan  semoga bpk lebih baik memperbaiki diri bpk sendiri dan kasih nilai sendiri,Iya betul pa anies bpk hars ada perubahan semoga bpk lebih baik memperbaiki diri bpk sendiri dan kasih nilai sendiri,iya betul pa anies bpk hars ada perubahan semoga bpk lebih baik memperbaiki diri bpk sendiri dan kasih nilai sendiri,"['iya', 'betul', 'pa', 'anies', 'bpk', 'hars', 'ada', 'perubahan', 'semoga', 'bpk', 'lebih', 'baik', 'memperbaiki', 'diri', 'bpk', 'sendiri', 'dan', 'kasih', 'nilai', 'sendiri']","['iya', 'betul', 'pa', 'anies', 'bpk', 'hars', 'ada', 'perubahan', 'semoga', 'bpk', 'lebih', 'baik', 'memperbaiki', 'diri', 'bpk', 'sendiri', 'dan', 'kasih', 'nilai', 'sendiri']","['iya', 'pa', 'anies', 'bpk', 'hars', 'perubahan', 'semoga', 'bpk', 'memperbaiki', 'bpk', 'kasih', 'nilai']","['iya', 'pa', 'anies', 'bpk', 'hars', 'ubah', 'moga', 'bpk', 'baik', 'bpk', 'kasih', 'nilai']",iya pa anies bpk hars ubah moga bpk baik bpk kasih nilai
Oposisi butuh perahu partai Pak. Kalau gak ada perahu teriak2 doang jadi gelandangan politik,Oposisi butuh perahu partai Pak Kalau gak ada perahu teriak doang jadi gelandangan politik,oposisi butuh perahu partai pak kalau gak ada perahu teriak doang jadi gelandangan politik,"['oposisi', 'butuh', 'perahu', 'partai', 'pak', 'kalau', 'gak', 'ada', 'perahu', 'teriak', 'doang', 'jadi', 'gelandangan', 'politik']","['oposisi', 'butuh', 'perahu', 'partai', 'pak', 'kalau', 'enggak', 'ada', 'perahu', 'teriak', 'doang', 'jadi', 'gelandangan', 'politik']","['oposisi', 'butuh', 'perahu', 'partai', 'perahu', 'teriak', 'doang', 'gelandangan', 'politik']","['oposisi', 'butuh', 'perahu', 'partai', 'perahu', 'teriak', 'doang', 'gelandang', 'politik']",oposisi butuh perahu partai perahu teriak doang gelandang politik
"Cocok pa, semangat !!",Cocok pa semangat,cocok pa semangat,"['cocok', 'pa', 'semangat']","['cocok', 'pa', 'semangat']","['cocok', 'pa', 'semangat']","['cocok', 'pa', 'semangat']",cocok pa semangat
Emang kalian percaya sama janji Anies? Ingat janji dia tdk akan hianati Prabowo namun weis.. janji apa ya?,Emang kalian percaya sama janji Anies Ingat janji dia tdk akan hianati Prabowo namun weis janji apa ya,emang kalian percaya sama janji anies ingat janji dia tdk akan hianati prabowo namun weis janji apa ya,"['emang', 'kalian', 'percaya', 'sama', 'janji', 'anies', 'ingat', 'janji', 'dia', 'tdk', 'akan', 'hianati', 'prabowo', 'namun', 'weis', 'janji', 'apa', 'ya']","['emang', 'kalian', 'percaya', 'sama', 'janji', 'anies', 'ingat', 'janji', 'dia', 'tidak', 'akan', 'hianati', 'prabowo', 'namun', 'weis', 'janji', 'apa', 'ya']","['emang', 'percaya', 'janji', 'anies', 'janji', 'hianati', 'prabowo', 'weis', 'janji', 'ya']","['emang', 'percaya', 'janji', 'anies', 'janji', 'hianati', 'prabowo', 'weis', 'janji', 'ya']",emang percaya janji anies janji hianati prabowo weis janji ya
Calonkan anis jadi RT,Calonkan anis jadi RT,calonkan anis jadi rt,"['calonkan', 'anis', 'jadi', 'rt']","['calonkan', 'anis', 'jadi', 'rt']","['calonkan', 'anis', 'rt']","['calon', 'anis', 'rt']",calon anis rt
Bodoh amat,Bodoh amat,bodoh amat,"['bodoh', 'amat']","['bodoh', 'amat']",['bodoh'],['bodoh'],bodoh
Berubah jadi sailormoon aja deh Pak phd,Berubah jadi sailormoon aja deh Pak phd,berubah jadi sailormoon aja deh pak phd,"['berubah', 'jadi', 'sailormoon', 'aja', 'deh', 'pak', 'phd']","['berubah', 'jadi', 'sailormoon', 'aja', 'deh', 'pak', 'phd']","['berubah', 'sailormoon', 'aja', 'deh', 'phd']","['ubah', 'sailormoon', 'aja', 'deh', 'phd']",ubah sailormoon aja deh phd
Sdh kalah mau apain sih,Sdh kalah mau apain sih,sdh kalah mau apain sih,"['sdh', 'kalah', 'mau', 'apain', 'sih']","['sudah', 'kalah', 'mau', 'apain', 'sih']","['kalah', 'apain', 'sih']","['kalah', 'apain', 'sih']",kalah apain sih
janji mAniesss....,janji mAniess,janji maniess,"['janji', 'maniess']","['janji', 'maniess']","['janji', 'maniess']","['janji', 'maniess']",janji maniess
Kons1sten ☝️,Konssten,konssten,['konssten'],['konssten'],['konssten'],['konssten'],konssten
Hahaha.. buat apa janjimu nies?,Hahaha buat apa janjimu nies,hahaha buat apa janjimu nies,"['hahaha', 'buat', 'apa', 'janjimu', 'nies']","['hahaha', 'buat', 'apa', 'janjimu', 'nies']","['hahaha', 'janjimu', 'nies']","['hahaha', 'janji', 'nies']",hahaha janji nies
"Berjuang tok,gak bayaran kecut wir",Berjuang tok gak bayaran kecut wir,berjuang tok gak bayaran kecut wir,"['berjuang', 'tok', 'gak', 'bayaran', 'kecut', 'wir']","['berjuang', 'tok', 'enggak', 'bayaran', 'kecut', 'wir']","['berjuang', 'tok', 'bayaran', 'kecut', 'wir']","['juang', 'tok', 'bayar', 'kecut', 'wir']",juang tok bayar kecut wir
"Ia kami juga melihat dirimu sama persis nasibnya seperti amin rais, ngomong apapun ga akan d dengar, di abaikan dan di biarkan😂😂😂, sorry yee,kami gak mau perubahan😂😂😂",Ia kami juga melihat dirimu sama persis nasibnya seperti amin rais ngomong apapun ga akan dengar di abaikan dan di biarkan sorry yee kami gak mau perubahan,ia kami juga melihat dirimu sama persis nasibnya seperti amin rais ngomong apapun ga akan dengar di abaikan dan di biarkan sorry yee kami gak mau perubahan,"['ia', 'kami', 'juga', 'melihat', 'dirimu', 'sama', 'persis', 'nasibnya', 'seperti', 'amin', 'rais', 'ngomong', 'apapun', 'ga', 'akan', 'dengar', 'di', 'abaikan', 'dan', 'di', 'biarkan', 'sorry', 'yee', 'kami', 'gak', 'mau', 'perubahan']","['ia', 'kami', 'juga', 'melihat', 'dirimu', 'sama', 'persis', 'nasibnya', 'seperti', 'amin', 'rais', 'ngomong', 'apapun', 'enggak', 'akan', 'dengar', 'di', 'abaikan', 'dan', 'di', 'biarkan', 'sorry', 'yee', 'kami', 'enggak', 'mau', 'perubahan']","['dirimu', 'persis', 'nasibnya', 'amin', 'rais', 'ngomong', 'apapun', 'dengar', 'abaikan', 'biarkan', 'sorry', 'yee', 'perubahan']","['diri', 'persis', 'nasib', 'amin', 'rais', 'ngomong', 'apa', 'dengar', 'abai', 'biar', 'sorry', 'yee', 'ubah']",diri persis nasib amin rais ngomong apa dengar abai biar sorry yee ubah
Saya yakin masuk mentri..,Saya yakin masuk mentri,saya yakin masuk mentri,"['saya', 'yakin', 'masuk', 'mentri']","['saya', 'yakin', 'masuk', 'mentri']","['masuk', 'mentri']","['masuk', 'tri']",masuk tri
Kawal Kematian Kampanye di JIS !,Kawal Kematian Kampanye di JIS,kawal kematian kampanye di jis,"['kawal', 'kematian', 'kampanye', 'di', 'jis']","['kawal', 'kematian', 'kampanye', 'di', 'jis']","['kawal', 'kematian', 'kampanye', 'jis']","['kawal', 'mati', 'kampanye', 'jis']",kawal mati kampanye jis
Bikin partai aja pak..biar ketauan yang konsisten ikut bapak berapa banyak ...😂😂😂,Bikin partai aja pak biar ketauan yang konsisten ikut bapak berapa banyak,bikin partai aja pak biar ketauan yang konsisten ikut bapak berapa banyak,"['bikin', 'partai', 'aja', 'pak', 'biar', 'ketauan', 'yang', 'konsisten', 'ikut', 'bapak', 'berapa', 'banyak']","['bikin', 'partai', 'aja', 'pak', 'biar', 'ketauan', 'yang', 'konsisten', 'ikut', 'bapak', 'berapa', 'banyak']","['bikin', 'partai', 'aja', 'biar', 'ketauan', 'konsisten']","['bikin', 'partai', 'aja', 'biar', 'tau', 'konsisten']",bikin partai aja biar tau konsisten
"Anis klo ga jadi president,, jadi pegawai KPPS",Anis klo ga jadi president jadi pegawai KPPS,anis klo ga jadi president jadi pegawai kpps,"['anis', 'klo', 'ga', 'jadi', 'president', 'jadi', 'pegawai', 'kpps']","['anis', 'kalau', 'enggak', 'jadi', 'president', 'jadi', 'pegawai', 'kpps']","['anis', 'president', 'pegawai', 'kpps']","['anis', 'president', 'pegawai', 'kpps']",anis president pegawai kpps
Itupun kalau masih ada partai yg mengusung. Partai juga butuh modal 😀,Itupun kalau masih ada partai yg mengusung Partai juga butuh modal,itupun kalau masih ada partai yg mengusung partai juga butuh modal,"['itupun', 'kalau', 'masih', 'ada', 'partai', 'yg', 'mengusung', 'partai', 'juga', 'butuh', 'modal']","['itupun', 'kalau', 'masih', 'ada', 'partai', 'yang', 'mengusung', 'partai', 'juga', 'butuh', 'modal']","['itupun', 'partai', 'mengusung', 'partai', 'butuh', 'modal']","['itu', 'partai', 'usung', 'partai', 'butuh', 'modal']",itu partai usung partai butuh modal
Berubah sendiri aja nis jadi POWERANGERS WKWKWKAPOK,Berubah sendiri aja nis jadi POWERANGERS WKWKWKAPOK,berubah sendiri aja nis jadi powerangers wkwkwkapok,"['berubah', 'sendiri', 'aja', 'nis', 'jadi', 'powerangers', 'wkwkwkapok']","['berubah', 'sendiri', 'aja', 'nis', 'jadi', 'powerangers', 'wkwkwkapok']","['berubah', 'aja', 'nis', 'powerangers', 'wkwkwkapok']","['ubah', 'aja', 'nis', 'powerangers', 'wkwkwkapok']",ubah aja nis powerangers wkwkwkapok
"""Perlu diingat bahwa tidak ada yang lebih berbahaya untuk dilaksanakan daripada 'memulai perubahan'... 
Sang inovator akan bermusuhan dengan semua orang yang makmur di bawah pemerintahan yang lama...""
- Niccolo Machiavelli, ""Il Principe""",Perlu diingat bahwa tidak ada yang lebih berbahaya untuk dilaksanakan daripada memulai perubahan Sang inovator akan bermusuhan dengan semua orang yang makmur di bawah pemerintahan yang lama Niccolo Machiavelli Il Principe,perlu diingat bahwa tidak ada yang lebih berbahaya untuk dilaksanakan daripada memulai perubahan sang inovator akan bermusuhan dengan semua orang yang makmur di bawah pemerintahan yang lama niccolo machiavelli il principe,"['perlu', 'diingat', 'bahwa', 'tidak', 'ada', 'yang', 'lebih', 'berbahaya', 'untuk', 'dilaksanakan', 'daripada', 'memulai', 'perubahan', 'sang', 'inovator', 'akan', 'bermusuhan', 'dengan', 'semua', 'orang', 'yang', 'makmur', 'di', 'bawah', 'pemerintahan', 'yang', 'lama', 'niccolo', 'machiavelli', 'il', 'principe']","['perlu', 'diingat', 'bahwa', 'tidak', 'ada', 'yang', 'lebih', 'berbahaya', 'untuk', 'dilaksanakan', 'daripada', 'memulai', 'perubahan', 'sang', 'inovator', 'akan', 'bermusuhan', 'dengan', 'semua', 'orang', 'yang', 'makmur', 'di', 'bawah', 'pemerintahan', 'yang', 'lama', 'niccolo', 'machiavelli', 'il', 'principe']","['berbahaya', 'dilaksanakan', 'perubahan', 'sang', 'inovator', 'bermusuhan', 'orang', 'makmur', 'pemerintahan', 'niccolo', 'machiavelli', 'il', 'principe']","['bahaya', 'laksana', 'ubah', 'sang', 'inovator', 'musuh', 'orang', 'makmur', 'perintah', 'niccolo', 'machiavelli', 'il', 'principe']",bahaya laksana ubah sang inovator musuh orang makmur perintah niccolo machiavelli il principe
ngapain si anis masuk k kabinet prabowo.. org partai jg bukan.. jadi menteri pendidikan aja di pecat 😂,ngapain si anis masuk kabinet prabowo org partai jg bukan jadi menteri pendidikan aja di pecat,ngapain si anis masuk kabinet prabowo org partai jg bukan jadi menteri pendidikan aja di pecat,"['ngapain', 'si', 'anis', 'masuk', 'kabinet', 'prabowo', 'org', 'partai', 'jg', 'bukan', 'jadi', 'menteri', 'pendidikan', 'aja', 'di', 'pecat']","['ngapain', 'si', 'anis', 'masuk', 'kabinet', 'prabowo', 'orang', 'partai', 'juga', 'bukan', 'jadi', 'menteri', 'pendidikan', 'aja', 'di', 'pecat']","['ngapain', 'si', 'anis', 'masuk', 'kabinet', 'prabowo', 'orang', 'partai', 'menteri', 'pendidikan', 'aja', 'pecat']","['ngapain', 'si', 'anis', 'masuk', 'kabinet', 'prabowo', 'orang', 'partai', 'menteri', 'didik', 'aja', 'pecat']",ngapain si anis masuk kabinet prabowo orang partai menteri didik aja pecat
paling jg berubah lg nih org,paling jg berubah lg nih org,paling jg berubah lg nih org,"['paling', 'jg', 'berubah', 'lg', 'nih', 'org']","['paling', 'juga', 'berubah', 'lagi', 'ini', 'orang']","['berubah', 'orang']","['ubah', 'orang']",ubah orang
Kok tiba tiba jadi nabi?,Kok tiba tiba jadi nabi,kok tiba tiba jadi nabi,"['kok', 'tiba', 'tiba', 'jadi', 'nabi']","['kok', 'tiba', 'tiba', 'jadi', 'nabi']",['nabi'],['nabi'],nabi
bakal jadi lawannya Jan'etes nih,bakal jadi lawannya Jan etes nih,bakal jadi lawannya jan etes nih,"['bakal', 'jadi', 'lawannya', 'jan', 'etes', 'nih']","['bakal', 'jadi', 'lawannya', 'jan', 'etes', 'ini']","['lawannya', 'jan', 'etes']","['lawan', 'jan', 'etes']",lawan jan etes
Dah diem😂,Dah diem,dah diem,"['dah', 'diem']","['udah', 'diem']","['udah', 'diem']","['udah', 'diem']",udah diem
Smoga aja dia diksih bangku oleh pak prabowo dan stelah dia mau bergabung gw pengen tau bagaimana reaksi pendukungnya🤣😂,Smoga aja dia diksih bangku oleh pak prabowo dan stelah dia mau bergabung gw pengen tau bagaimana reaksi pendukungnya,smoga aja dia diksih bangku oleh pak prabowo dan stelah dia mau bergabung gw pengen tau bagaimana reaksi pendukungnya,"['smoga', 'aja', 'dia', 'diksih', 'bangku', 'oleh', 'pak', 'prabowo', 'dan', 'stelah', 'dia', 'mau', 'bergabung', 'gw', 'pengen', 'tau', 'bagaimana', 'reaksi', 'pendukungnya']","['semoga', 'aja', 'dia', 'diksih', 'bangku', 'oleh', 'pak', 'prabowo', 'dan', 'stelah', 'dia', 'mau', 'bergabung', 'aku', 'pengen', 'tau', 'bagaimana', 'reaksi', 'pendukungnya']","['semoga', 'aja', 'diksih', 'bangku', 'prabowo', 'stelah', 'bergabung', 'pengen', 'tau', 'reaksi', 'pendukungnya']","['moga', 'aja', 'diksih', 'bangku', 'prabowo', 'stelah', 'gabung', 'ken', 'tau', 'reaksi', 'dukung']",moga aja diksih bangku prabowo stelah gabung ken tau reaksi dukung
"Jangan menyebrang, karena yg dulu jg pernah bilang ""timbul dan tenggelam bersama rakyat""",Jangan menyebrang karena yg dulu jg pernah bilang timbul dan tenggelam bersama rakyat,jangan menyebrang karena yg dulu jg pernah bilang timbul dan tenggelam bersama rakyat,"['jangan', 'menyebrang', 'karena', 'yg', 'dulu', 'jg', 'pernah', 'bilang', 'timbul', 'dan', 'tenggelam', 'bersama', 'rakyat']","['jangan', 'menyebrang', 'karena', 'yang', 'dulu', 'juga', 'pernah', 'bilang', 'timbul', 'dan', 'tenggelam', 'bersama', 'rakyat']","['menyebrang', 'bilang', 'timbul', 'tenggelam', 'rakyat']","['menyebrang', 'bilang', 'timbul', 'tenggelam', 'rakyat']",menyebrang bilang timbul tenggelam rakyat
perubahan butuh waktu..,perubahan butuh waktu,perubahan butuh waktu,"['perubahan', 'butuh', 'waktu']","['perubahan', 'butuh', 'waktu']","['perubahan', 'butuh']","['ubah', 'butuh']",ubah butuh
Jalan mendaki memang terjal pak.tapi kami tetap bersama mu🔥🔥🔥🔥🔥🔥,Jalan mendaki memang terjal pak tapi kami tetap bersama mu,jalan mendaki memang terjal pak tapi kami tetap bersama mu,"['jalan', 'mendaki', 'memang', 'terjal', 'pak', 'tapi', 'kami', 'tetap', 'bersama', 'mu']","['jalan', 'mendaki', 'memang', 'terjal', 'pak', 'tapi', 'kami', 'tetap', 'bersama', 'mu']","['jalan', 'mendaki', 'terjal', 'mu']","['jalan', 'daki', 'terjal', 'mu']",jalan daki terjal mu
Konsisten g tu 😢..,Konsisten tu,konsisten tu,"['konsisten', 'tu']","['konsisten', 'tu']","['konsisten', 'tu']","['konsisten', 'tu']",konsisten tu
Pikirkan bayar hutang utk modal pilpres ini aja,Pikirkan bayar hutang utk modal pilpres ini aja,pikirkan bayar hutang utk modal pilpres ini aja,"['pikirkan', 'bayar', 'hutang', 'utk', 'modal', 'pilpres', 'ini', 'aja']","['pikirkan', 'bayar', 'hutang', 'untuk', 'modal', 'pilpres', 'ini', 'aja']","['pikirkan', 'bayar', 'hutang', 'modal', 'pilpres', 'aja']","['pikir', 'bayar', 'hutang', 'modal', 'pilpres', 'aja']",pikir bayar hutang modal pilpres aja
"Dah lah bacot ente buat mahasiswa aja balik lagi ke asal sekalian intropeksi diri, jangan maksain diri 😂😂😂 lebih berfikir lah pake logika bukan logila",Dah lah bacot ente buat mahasiswa aja balik lagi ke asal sekalian intropeksi diri jangan maksain diri lebih berfikir lah pake logika bukan logila,dah lah bacot ente buat mahasiswa aja balik lagi ke asal sekalian intropeksi diri jangan maksain diri lebih berfikir lah pake logika bukan logila,"['dah', 'lah', 'bacot', 'ente', 'buat', 'mahasiswa', 'aja', 'balik', 'lagi', 'ke', 'asal', 'sekalian', 'intropeksi', 'diri', 'jangan', 'maksain', 'diri', 'lebih', 'berfikir', 'lah', 'pake', 'logika', 'bukan', 'logila']","['udah', 'lah', 'bacot', 'ente', 'buat', 'mahasiswa', 'aja', 'balik', 'lagi', 'ke', 'asal', 'sekalian', 'intropeksi', 'diri', 'jangan', 'maksain', 'diri', 'lebih', 'berfikir', 'lah', 'pake', 'logika', 'bukan', 'logila']","['udah', 'bacot', 'ente', 'mahasiswa', 'aja', 'intropeksi', 'maksain', 'berfikir', 'pake', 'logika', 'logila']","['udah', 'bacot', 'ente', 'mahasiswa', 'aja', 'intropeksi', 'maksain', 'berfikir', 'pake', 'logika', 'logila']",udah bacot ente mahasiswa aja intropeksi maksain berfikir pake logika logila
Rohingya butuh perubahan....,Rohingya butuh perubahan,rohingya butuh perubahan,"['rohingya', 'butuh', 'perubahan']","['rohingya', 'butuh', 'perubahan']","['rohingya', 'butuh', 'perubahan']","['rohingya', 'butuh', 'ubah']",rohingya butuh ubah
"Pak Anies, pada dasarnya manusia tidak ada yang buruk. Hanya perasangka2 saja yang membuat jati diri seseorang terlihat buruk. Pada dua periode sebelumnya, hal yang sama berlaku juga untuk Pak Prabowo. Tapi bintang terang dan wangi bunga tahun ini terbentuk atas persisten nya seorang Prabowo Subianto. Jika Anda, Pak Anies Baswedan bisa sama seperti Pak Prabowo dalam konsistensi. Bukan hal yang tidak mungkin suatu hari akan memimpin negara tercinta ini. Asalkan betul dengan amanah, dan dasar ingin memajukan bangsa.",Pak Anies pada dasarnya manusia tidak ada yang buruk Hanya perasangka saja yang membuat jati diri seseorang terlihat buruk Pada dua periode sebelumnya hal yang sama berlaku juga untuk Pak Prabowo Tapi bintang terang dan wangi bunga tahun ini terbentuk atas persisten nya seorang Prabowo Subianto Jika Anda Pak Anies Baswedan bisa sama seperti Pak Prabowo dalam konsistensi Bukan hal yang tidak mungkin suatu hari akan memimpin negara tercinta ini Asalkan betul dengan amanah dan dasar ingin memajukan bangsa,pak anies pada dasarnya manusia tidak ada yang buruk hanya perasangka saja yang membuat jati diri seseorang terlihat buruk pada dua periode sebelumnya hal yang sama berlaku juga untuk pak prabowo tapi bintang terang dan wangi bunga tahun ini terbentuk atas persisten nya seorang prabowo subianto jika anda pak anies baswedan bisa sama seperti pak prabowo dalam konsistensi bukan hal yang tidak mungkin suatu hari akan memimpin negara tercinta ini asalkan betul dengan amanah dan dasar ingin memajukan bangsa,"['pak', 'anies', 'pada', 'dasarnya', 'manusia', 'tidak', 'ada', 'yang', 'buruk', 'hanya', 'perasangka', 'saja', 'yang', 'membuat', 'jati', 'diri', 'seseorang', 'terlihat', 'buruk', 'pada', 'dua', 'periode', 'sebelumnya', 'hal', 'yang', 'sama', 'berlaku', 'juga', 'untuk', 'pak', 'prabowo', 'tapi', 'bintang', 'terang', 'dan', 'wangi', 'bunga', 'tahun', 'ini', 'terbentuk', 'atas', 'persisten', 'nya', 'seorang', 'prabowo', 'subianto', 'jika', 'anda', 'pak', 'anies', 'baswedan', 'bisa', 'sama', 'seperti', 'pak', 'prabowo', 'dalam', 'konsistensi', 'bukan', 'hal', 'yang', 'tidak', 'mungkin', 'suatu', 'hari', 'akan', 'memimpin', 'negara', 'tercinta', 'ini', 'asalkan', 'betul', 'dengan', 'amanah', 'dan', 'dasar', 'ingin', 'memajukan', 'bangsa']","['pak', 'anies', 'pada', 'dasarnya', 'manusia', 'tidak', 'ada', 'yang', 'buruk', 'hanya', 'perasangka', 'saja', 'yang', 'membuat', 'jati', 'diri', 'seseorang', 'terlihat', 'buruk', 'pada', 'dua', 'periode', 'sebelumnya', 'hal', 'yang', 'sama', 'berlaku', 'juga', 'untuk', 'pak', 'prabowo', 'tapi', 'bintang', 'terang', 'dan', 'wangi', 'bunga', 'tahun', 'ini', 'terbentuk', 'atas', 'persisten', 'nya', 'seorang', 'prabowo', 'subianto', 'jika', 'anda', 'pak', 'anies', 'baswedan', 'bisa', 'sama', 'seperti', 'pak', 'prabowo', 'dalam', 'konsistensi', 'bukan', 'hal', 'yang', 'tidak', 'mungkin', 'suatu', 'hari', 'akan', 'memimpin', 'negara', 'tercinta', 'ini', 'asalkan', 'betul', 'dengan', 'amanah', 'dan', 'dasar', 'ingin', 'memajukan', 'bangsa']","['anies', 'dasarnya', 'manusia', 'buruk', 'perasangka', 'jati', 'buruk', 'periode', 'berlaku', 'prabowo', 'bintang', 'terang', 'wangi', 'bunga', 'terbentuk', 'persisten', 'nya', 'prabowo', 'subianto', 'anies', 'baswedan', 'prabowo', 'konsistensi', 'memimpin', 'negara', 'tercinta', 'amanah', 'dasar', 'memajukan', 'bangsa']","['anies', 'dasar', 'manusia', 'buruk', 'perasangka', 'jati', 'buruk', 'periode', 'laku', 'prabowo', 'bintang', 'terang', 'wangi', 'bunga', 'bentuk', 'persisten', 'nya', 'prabowo', 'subianto', 'anies', 'baswedan', 'prabowo', 'konsistensi', 'pimpin', 'negara', 'cinta', 'amanah', 'dasar', 'maju', 'bangsa']",anies dasar manusia buruk perasangka jati buruk periode laku prabowo bintang terang wangi bunga bentuk persisten nya prabowo subianto anies baswedan prabowo konsistensi pimpin negara cinta amanah dasar maju bangsa
Semoga aja sih 😁,Semoga aja sih,semoga aja sih,"['semoga', 'aja', 'sih']","['semoga', 'aja', 'sih']","['semoga', 'aja', 'sih']","['moga', 'aja', 'sih']",moga aja sih
